Abs_Throttle_Position,Engine_RPM,Vehicle_Speed,Abs_Load_Value,Label
16.1,943,13,14.9,1
16.1,940,12,14.9,1
16.1,949,12,14.9,1
16.1,948,12,14.9,1
16.1,948,12,14.9,1
16.1,945,12,14.9,1
16.1,932,12,15.3,1
16.1,925,12,15.3,1
16.1,929,12,15.3,1
16.1,915,12,15.7,1
16.1,930,11,15.7,1
16.1,928,11,15.3,1
16.1,937,11,15.3,1
16.1,925,11,15.3,1
16.1,917,11,15.3,1
16.1,917,11,15.3,1
16.1,918,11,15.7,1
16.1,932,11,15.7,1
16.1,932,10,15.7,1
16.1,918,10,15.3,1
16.1,920,10,15.3,1
16.1,915,10,15.3,1
18.8,914,10,15.7,1
19.2,966,10,19.6,1
19.2,1011,10,20.8,1
19.2,1034,10,22.4,1
19.2,1034,10,22.4,1
19.2,1056,10,23.5,1
19.2,1062,10,23.9,1
19.6,1184,10,23.9,1
16.1,1260,11,19.2,1
16.1,1295,11,16.1,1
16.1,1287,11,15.3,1
16.1,1265,11,14.1,1
16.1,1219,11,13.3,1
16.1,1177,11,13.3,1
16.1,1130,11,12.9,1
16.1,1130,11,12.9,1
16.1,1130,11,12.9,1
16.1,1057,11,13.3,1
16.1,997,11,13.3,1
16.1,954,11,13.7,1
16.1,903,11,14.1,1
16.1,876,11,14.5,1
16.1,891,11,15.3,1
16.1,894,11,15.3,1
16.1,891,11,15.3,1
16.1,902,11,15.3,1
16.1,900,11,15.7,1
16.1,900,11,15.7,1
16.1,908,11,15.7,1
16.1,889,11,15.7,1
16.1,906,11,15.7,1
16.1,893,11,16.1,1
16.1,897,11,16.1,1
16.1,876,11,15.7,1
16.1,902,10,15.7,1
16.1,927,10,15.7,1
16.1,913,10,15.7,1
16.1,926,9,15.3,1
16.1,926,9,15.3,1
16.1,917,9,15.3,1
16.1,925,9,15.3,1
16.1,912,8,15.7,1
16.1,926,8,15.7,1
16.1,938,8,15.7,1
16.1,934,8,15.3,1
16.1,927,8,15.7,1
16.1,930,8,15.3,1
16.1,920,8,15.3,1
16.1,925,8,15.3,1
16.1,925,8,15.3,1
16.1,925,7,15.3,1
19.2,990,7,17.3,1
20.4,1096,7,19.2,1
20.4,1144,7,22,1
20.4,1136,8,23.1,1
20,1117,7,23.5,1
20,1137,7,24.7,1
19.2,1169,8,22.4,1
16.5,1196,8,21.2,1
18,1200,8,18.8,1
18,1200,8,18.8,1
20.8,1239,8,21.2,1
20.8,1296,9,23.5,1
21.6,1307,9,24.3,1
24.3,1347,9,31,1
24.7,1451,9,34.9,1
24.7,1514,10,36.5,1
24.7,1577,10,37.3,1
24.7,1644,11,36.9,1
24.7,1736,11,36.1,1
24.7,1822,12,35.7,1
24.7,1822,12,35.7,1
24.7,1822,12,35.7,1
25.1,1935,13,34.5,1
25.1,1999,13,34.1,1
25.5,2085,14,34.1,1
25.9,2178,14,34.5,1
25.9,2254,15,34.5,1
26.3,2319,15,34.5,1
26.3,2388,16,34.1,1
26.3,2470,16,34.5,1
16.1,2444,17,22,1
16.1,2448,16,13.7,1
16.1,2448,16,13.7,1
16.1,2389,17,11.8,1
16.1,2286,17,11,1
16.1,2152,17,10.2,1
16.1,2029,17,10.2,1
16.1,1869,17,10.2,1
16.1,1760,17,11.8,1
16.1,1652,17,12.5,1
16.1,1565,17,13.3,1
18,1485,17,14.5,1
19.2,1426,17,17.6,1
19.2,1426,17,17.6,1
19.2,1400,17,20.4,1
19.2,1401,17,22.4,1
19.2,1406,17,23.1,1
19.2,1394,17,23.9,1
20.4,1356,17,25.1,1
22.7,1290,17,28.2,1
22.7,1346,17,34.1,1
22.7,1349,17,36.5,1
22.7,1361,17,37.3,1
21.6,1394,17,34.5,1
21.6,1394,17,34.5,1
16.5,1402,17,27.5,1
17.6,1369,17,23.9,1
18,1402,18,23.5,1
16.1,1406,18,21.2,1
16.1,1382,18,19.2,1
16.1,1392,18,18.4,1
16.1,1384,18,17.6,1
16.1,1360,17,16.9,1
16.1,1322,17,16.9,1
16.1,1306,17,16.5,1
16.1,1306,17,16.5,1
16.1,1302,17,16.5,1
16.1,1237,16,16.9,1
16.1,1187,16,16.9,1
16.1,1121,15,17.6,1
16.1,1062,14,18.4,1
16.1,1033,14,18.8,1
16.1,1018,13,19.6,1
16.1,1050,13,20,1
16.1,1068,13,20.4,1
16.1,1072,13,20.4,1
16.1,1072,13,20.4,1
16.1,1072,13,20.4,1
16.9,998,13,20.4,1
18.4,1011,13,22.4,1
16.1,1032,13,23.1,1
16.1,1028,13,22,1
16.1,1046,13,22,1
16.1,1012,13,21.6,1
16.1,1021,13,21.2,1
16.1,1036,13,21.2,1
16.1,1067,13,20.8,1
16.1,1091,13,20.8,1
16.1,1091,13,20.8,1
16.1,1113,13,20.4,1
16.1,1123,12,20,1
16.1,1134,12,20,1
16.1,1140,12,19.6,1
16.1,1144,12,19.6,1
16.1,1155,12,19.6,1
16.1,1162,11,19.2,1
16.1,1169,11,18.4,1
16.1,1139,11,17.6,1
16.1,1086,10,16.9,1
16.1,1086,10,16.9,1
16.1,1083,10,16.1,1
16.1,1104,10,15.7,1
16.1,1121,9,15.3,1
16.1,1118,8,14.9,1
16.1,1090,8,14.9,1
16.1,1069,8,14.9,1
16.1,1076,8,14.5,1
16.1,1051,7,14.5,1
16.1,1040,7,14.5,1
16.1,1022,7,14.5,1
16.1,1022,7,14.5,1
16.1,1008,6,14.5,1
16.1,998,6,14.9,1
16.1,1004,6,14.9,1
16.1,998,5,14.9,1
16.1,992,5,14.9,1
16.1,980,5,14.9,1
16.1,951,5,14.9,1
16.1,927,5,15.3,1
16.1,910,4,15.3,1
16.1,895,4,15.7,1
16.1,895,4,15.7,1
16.1,899,4,15.7,1
16.1,897,4,15.7,1
16.1,923,4,15.7,1
16.1,920,4,15.7,1
16.1,935,4,15.7,1
18.8,949,4,16.9,1
22,1025,4,22.7,1
22.7,1157,4,29,1
18.8,1410,4,27.8,1
16.1,1602,4,19.6,1
16.1,1602,4,19.6,1
16.1,1602,4,19.6,1
16.1,1724,4,14.1,1
16.1,1634,4,13.7,1
21.6,1516,4,17.6,1
24.7,1588,4,27.1,1
25.1,1758,4,30.6,1
18,1949,4,25.5,1
16.1,2032,4,15.3,1
16.1,1993,4,13.3,1
21.6,1856,4,15.7,1
22.7,1782,5,21.2,1
22.7,1782,5,21.2,1
22.7,1769,5,23.5,1
16.1,1762,5,18.8,1
16.1,1682,5,14.5,1
16.1,1563,6,12.5,1
16.1,1411,6,12.2,1
16.1,1220,6,11.4,1
16.1,1041,7,12.2,1
16.1,937,7,15.3,1
16.1,945,7,16.1,1
16.1,980,7,16.1,1
16.1,980,7,16.1,1
16.1,1032,7,15.3,1
16.1,1070,7,15.3,1
16.1,1046,7,14.5,1
16.1,957,7,14.5,1
16.1,955,7,15.3,1
16.1,997,7,16.1,1
16.1,1030,6,15.3,1
16.1,1077,6,14.9,1
16.1,1084,6,14.5,1
16.1,1043,5,14.5,1
16.1,1043,5,14.5,1
16.1,1017,5,14.5,1
16.1,994,5,14.9,1
16.1,991,4,14.9,1
16.1,984,4,14.9,1
16.1,985,4,14.9,1
16.1,977,4,14.9,1
16.1,985,3,14.9,1
16.1,983,3,14.9,1
16.1,950,3,14.9,1
16.1,953,3,14.9,1
16.1,953,3,14.9,1
16.1,941,3,15.3,1
16.1,935,3,15.3,1
16.1,932,3,15.3,1
16.1,931,3,15.7,1
16.1,940,3,15.7,1
16.1,939,3,15.3,1
16.1,949,3,15.3,1
16.1,953,3,15.3,1
16.1,955,3,15.3,1
19.6,966,3,17.3,1
19.6,966,3,17.3,1
19.6,966,3,17.3,1
21.6,1025,3,25.9,1
21.6,1143,3,26.7,1
16.1,1288,3,23.1,1
16.1,1317,3,17.3,1
16.1,1280,3,16.1,1
16.1,1186,3,14.5,1
16.1,1056,3,14.5,1
16.1,962,3,14.5,1
16.1,843,4,15.3,1
17.3,804,4,19.6,1
17.3,804,4,19.6,1
20.8,795,5,25.1,0
20.8,796,5,26.7,0
20.8,821,5,29.8,1
21.2,868,6,32.9,1
21.2,1021,6,34.1,1
21.2,1115,7,34.1,1
21.2,1197,7,32.9,1
21.6,1274,7,32.2,1
22,1342,8,32.2,1
22,1329,9,31.8,1
22,1329,9,31.8,1
22.7,1353,9,32.5,1
24.7,1461,9,35.7,1
25.1,1554,10,37.3,1
25.5,1648,11,38.4,1
25.5,1778,11,38.4,1
25.9,1849,12,38.8,1
26.3,1909,13,38.8,1
26.3,2000,13,38.4,1
26.3,2131,14,38,1
26.3,2207,14,36.9,1
26.3,2207,14,36.9,1
16.1,2239,15,22.4,1
16.1,2226,15,13.3,1
16.1,2258,15,11.4,1
16.1,2258,15,9.4,1
16.1,2194,15,8.2,1
16.1,2086,15,8.2,1
16.1,1936,15,9,1
16.1,1805,14,9,1
16.1,1691,14,9.4,1
16.1,1540,13,10.2,1
16.1,1540,13,10.2,1
16.1,1405,13,10.6,1
16.1,1296,13,11.8,1
16.1,1233,12,11.8,1
16.1,1117,12,12.2,1
16.1,1050,11,14.1,1
16.1,1006,11,16.5,1
16.1,955,10,17.3,1
16.1,916,9,18,1
16.1,898,9,19.6,1
16.1,890,8,20,1
16.1,890,8,20,1
16.1,890,8,20,1
16.1,894,7,21.2,1
16.1,905,7,21.6,1
16.1,924,6,22,1
16.1,941,5,22,1
16.1,967,5,22,1
16.1,984,4,21.6,1
16.1,992,4,21.6,1
16.1,995,3,21.6,1
16.1,1001,3,21.6,1
16.1,995,2,21.2,1
16.1,995,2,21.2,1
16.1,988,2,21.2,1
16.1,989,2,21.2,1
16.1,985,2,21.2,1
16.1,980,2,21.6,1
16.1,966,2,21.6,1
16.1,958,1,21.6,1
16.1,966,1,21.6,1
16.1,973,1,21.6,1
16.1,972,1,21.6,1
16.1,979,1,21.6,1
16.1,979,1,21.6,1
16.1,986,1,21.6,1
16.1,992,1,21.6,1
16.1,986,1,21.6,1
16.1,992,1,21.6,1
16.1,987,0,21.6,1
16.1,992,0,21.6,1
16.1,989,0,21.6,1
16.1,974,0,21.6,1
16.1,979,0,21.6,1
16.1,982,0,21.6,1
16.1,982,0,21.6,1
16.1,980,0,21.6,1
16.1,982,0,21.6,1
16.1,979,0,21.6,1
16.1,979,0,21.6,1
16.1,987,0,21.6,1
16.1,986,0,21.6,1
16.1,989,0,21.6,1
16.1,996,0,21.6,1
16.1,994,0,21.6,1
16.1,997,0,21.2,1
16.1,997,0,21.2,1
16.1,1000,0,21.2,1
16.1,993,0,21.2,1
16.1,993,0,21.2,1
16.1,985,0,19.2,1
16.1,954,0,18.8,0
16.1,945,0,18,0
16.1,1010,0,17.6,1
16.1,1030,0,16.9,1
16.1,1028,0,16.1,1
16.1,1035,0,15.7,1
16.1,1035,0,15.7,1
16.1,1035,0,15.7,1
16.1,1019,0,15.3,1
16.1,1006,0,15.3,1
16.1,994,0,14.9,1
16.1,982,0,14.9,1
16.1,970,0,14.9,1
16.1,953,0,14.9,0
16.1,957,0,14.9,0
16.1,943,0,14.9,0
16.1,947,0,14.9,0
16.1,928,0,14.9,0
16.1,928,0,14.9,0
16.1,925,0,14.9,0
16.1,915,0,15.3,0
16.1,913,0,15.3,0
16.1,890,0,15.3,0
16.1,894,0,15.3,0
16.1,905,0,15.3,0
16.1,912,0,15.3,0
16.1,905,0,15.3,0
16.1,885,0,15.3,0
16.1,894,0,15.7,0
16.1,894,0,15.7,0
16.1,879,0,15.7,0
16.1,887,0,15.7,0
16.1,898,0,15.7,0
16.1,898,0,15.7,0
16.1,906,0,15.7,0
16.1,897,0,15.7,0
16.1,894,0,15.7,0
16.1,899,0,15.7,0
16.1,891,0,15.7,0
16.1,896,0,15.7,0
16.1,896,0,15.7,0
16.1,910,0,15.7,0
16.1,903,0,15.3,0
16.1,907,0,15.3,0
16.1,892,0,15.3,0
16.1,895,0,15.3,0
16.1,899,0,15.3,0
16.1,878,0,15.3,0
16.1,887,0,15.7,0
16.1,876,0,15.7,0
16.1,876,0,15.7,0
16.1,876,0,15.7,0
16.1,875,0,15.7,0
16.1,851,0,15.7,0
16.1,861,0,15.7,0
16.1,873,0,16.1,0
16.1,859,0,16.1,0
16.1,862,0,16.1,0
16.1,878,0,16.1,0
16.1,885,0,16.1,0
16.1,868,0,15.7,0
16.1,877,0,16.1,0
16.1,877,0,16.1,0
16.1,877,0,16.1,0
16.1,882,0,15.7,0
16.1,884,0,15.7,0
16.1,869,0,15.7,0
16.1,890,0,15.7,0
16.1,884,0,15.7,0
16.1,899,0,15.7,0
16.1,899,0,15.7,0
16.1,891,0,15.7,0
16.1,895,0,15.7,0
16.1,895,0,15.7,0
16.1,895,0,15.7,0
16.1,901,0,15.7,0
16.1,893,0,15.7,0
16.1,895,0,15.7,0
16.1,895,0,15.7,0
16.1,880,0,15.7,0
16.1,879,0,15.7,0
16.1,868,0,15.7,0
16.1,865,0,15.7,0
16.1,870,0,15.7,0
16.1,878,0,15.7,0
16.1,878,0,15.7,0
16.1,872,0,15.7,0
16.1,876,0,15.7,0
16.1,881,0,15.7,0
16.1,880,0,15.7,0
16.1,885,0,15.7,0
16.1,881,0,15.7,0
16.1,888,0,15.7,0
16.1,883,0,15.7,0
16.1,873,0,15.7,0
16.1,880,0,15.7,0
16.1,880,0,15.7,0
16.1,885,0,15.7,0
16.1,882,0,15.7,0
16.1,874,0,15.7,0
16.1,890,0,15.7,0
16.1,887,0,15.7,0
16.1,884,0,15.7,0
16.1,890,0,15.7,0
16.1,878,0,15.7,0
16.1,880,0,15.7,0
16.1,887,0,15.7,0
16.1,887,0,15.7,0
16.1,878,0,15.7,0
16.1,869,0,15.7,0
16.1,883,0,15.7,0
16.1,886,0,15.7,0
16.1,887,0,15.7,0
16.1,879,0,15.7,0
16.1,870,0,15.7,0
16.1,873,0,15.7,0
16.1,876,0,15.7,0
16.1,883,0,15.7,0
16.1,883,0,15.7,0
16.1,883,0,15.7,0
16.1,892,0,15.7,0
16.1,888,0,15.7,0
16.1,875,0,15.7,0
16.1,874,0,15.7,0
16.1,882,0,15.7,0
16.1,896,0,15.7,0
16.1,894,0,15.7,0
16.1,892,0,15.7,0
16.1,883,0,15.7,0
16.1,885,0,15.7,0
16.1,885,0,15.7,0
16.1,889,0,15.7,0
16.1,893,0,15.7,0
16.1,888,0,15.7,0
16.1,889,0,15.7,0
16.1,886,0,15.7,0
16.1,893,0,15.7,0
16.1,897,0,15.7,0
16.1,868,0,15.7,0
16.1,875,0,15.7,0
16.1,869,0,15.7,0
16.1,869,0,15.7,0
16.1,879,0,15.7,0
16.1,858,0,15.7,0
16.1,878,0,15.7,0
16.1,881,0,15.7,0
16.1,885,0,15.7,0
16.1,876,0,15.7,0
16.1,879,0,15.7,0
16.1,868,0,15.7,0
16.1,874,0,15.7,0
16.1,868,0,15.7,0
16.1,868,0,15.7,0
16.1,871,0,15.7,0
16.1,864,0,15.7,0
16.1,849,0,16.1,0
16.1,870,0,16.1,0
16.1,876,0,16.1,0
16.1,888,0,16.1,0
16.1,900,0,16.1,0
16.1,899,0,15.7,0
16.1,904,0,15.7,0
16.1,895,0,15.7,0
16.1,895,0,15.7,0
16.1,896,0,15.7,0
16.1,905,0,15.7,0
16.1,896,0,15.7,0
16.1,884,0,15.7,0
16.1,874,0,15.7,0
16.1,883,0,15.7,0
16.1,882,0,15.7,0
16.1,879,0,15.7,0
16.1,882,0,15.7,0
16.1,889,0,15.7,0
16.1,889,0,15.7,0
16.1,889,0,15.7,0
16.1,887,0,15.7,0
16.1,888,0,15.7,0
16.1,892,0,15.7,0
16.1,885,0,15.7,0
16.1,890,0,15.7,0
16.1,903,0,15.7,0
16.1,916,0,15.7,0
16.1,906,0,15.7,0
16.1,876,0,15.7,0
16.1,880,0,15.7,0
16.1,880,0,15.7,0
16.1,893,0,15.7,0
16.1,894,0,15.7,0
16.1,905,0,15.7,0
16.1,882,0,15.7,0
16.1,870,0,15.7,0
16.1,884,0,15.7,0
16.1,883,0,15.7,0
16.1,878,0,15.7,0
16.1,879,0,15.7,0
16.1,888,0,15.7,0
16.1,888,0,15.7,0
16.1,886,0,15.7,0
16.1,887,0,15.7,0
16.1,882,0,15.7,0
16.1,892,0,15.7,0
16.1,890,0,15.7,0
16.1,883,0,15.7,0
16.1,877,0,15.7,0
16.1,889,0,15.7,0
16.1,890,0,15.7,0
16.1,903,0,15.7,0
16.1,903,0,15.7,0
16.1,885,0,15.7,0
16.1,886,0,15.7,0
16.1,884,0,15.7,0
16.1,897,0,15.7,0
16.1,905,0,15.7,0
16.1,907,0,15.7,0
16.1,897,0,15.7,0
16.1,901,0,15.7,0
16.1,893,0,15.7,0
16.1,884,0,15.7,0
16.1,884,0,15.7,0
16.1,900,0,15.7,0
16.1,901,0,15.7,0
16.1,911,0,15.7,0
16.1,893,0,15.3,0
16.1,902,0,15.3,0
16.1,906,0,15.3,0
16.1,907,0,15.3,0
16.1,892,0,15.3,0
16.1,889,0,15.3,0
16.1,897,0,15.7,0
16.1,897,0,15.7,0
16.1,897,0,15.7,0
16.1,894,0,15.3,0
16.1,898,0,15.3,0
16.1,893,0,15.7,0
16.1,893,0,15.7,0
16.1,887,0,15.7,0
16.1,888,0,15.7,0
16.1,887,0,15.7,0
16.1,896,0,15.7,0
16.1,889,0,15.7,0
16.1,875,0,15.7,0
16.1,875,0,15.7,0
16.1,883,0,15.7,0
16.1,898,0,15.7,0
16.1,904,0,15.7,0
16.1,910,0,15.7,0
16.1,912,0,15.3,0
16.1,889,0,15.3,0
16.1,893,0,15.3,0
16.1,895,0,15.7,0
16.1,894,0,15.7,0
16.1,898,0,15.7,0
16.1,898,0,15.7,0
16.1,878,0,15.7,0
16.1,889,0,15.7,0
16.1,891,0,15.7,0
16.1,901,0,15.7,0
16.1,872,0,15.7,0
16.1,874,0,15.7,0
16.1,880,0,15.7,0
16.1,879,0,15.7,0
16.1,879,0,15.7,0
16.1,875,0,15.7,0
16.1,875,0,15.7,0
16.1,886,0,15.7,0
16.1,879,0,15.7,0
16.1,869,0,15.7,0
16.1,885,0,15.7,0
16.1,883,0,15.7,0
16.1,881,0,15.7,0
16.1,898,0,15.7,0
16.1,893,0,15.7,0
16.1,891,0,15.7,0
16.1,900,0,15.7,0
16.1,900,0,15.7,0
16.1,897,0,15.7,0
16.1,898,0,15.7,0
16.1,904,0,15.7,0
16.1,905,0,15.7,0
16.1,890,0,15.7,0
16.1,890,0,15.7,0
16.1,877,0,15.7,0
16.1,865,0,15.7,0
16.1,883,0,15.7,0
16.1,876,0,15.7,0
16.1,876,0,15.7,0
16.1,876,0,15.7,0
16.1,882,0,15.7,0
16.1,873,0,15.7,0
16.1,887,0,15.7,0
16.1,886,0,15.7,0
16.1,883,0,15.7,0
16.1,880,0,15.7,0
16.1,882,0,15.7,0
16.1,876,0,15.7,0
16.1,881,0,15.7,0
16.1,894,0,15.7,0
16.1,894,0,15.7,0
16.1,883,0,15.7,0
16.1,893,0,15.7,0
16.1,869,0,15.7,0
16.1,869,0,15.7,0
16.1,884,0,15.7,0
16.1,882,0,16.1,0
16.1,891,0,16.1,0
16.1,889,0,15.7,0
16.1,892,0,15.7,0
16.1,891,0,15.7,0
16.1,891,0,15.7,0
16.1,901,0,15.7,0
16.1,905,0,15.7,0
16.1,903,0,15.7,0
16.1,886,0,15.7,0
16.1,886,0,15.7,0
16.1,889,0,15.7,0
16.1,878,0,15.7,0
16.1,871,0,15.7,0
16.1,869,0,16.1,0
16.1,862,0,16.1,0
16.1,862,0,16.1,0
16.1,882,0,16.5,0
16.1,895,0,16.5,0
16.1,888,0,16.5,0
16.1,890,0,16.1,0
16.1,879,0,16.1,0
18.4,859,0,17.6,0
20.8,885,0,20,0
20.8,919,0,24.7,0
20.8,1042,0,27.5,1
17.3,1181,0,27.5,1
17.3,1181,0,27.5,1
16.1,1311,0,20.4,1
16.1,1334,0,15.7,1
16.1,1295,0,14.5,1
16.1,1222,0,13.7,1
16.1,1158,1,13.3,1
16.1,1059,1,13.3,1
16.1,975,1,13.7,1
16.1,912,1,14.1,1
16.1,860,2,15.7,1
16.1,809,2,16.9,1
16.1,809,2,16.9,1
16.1,809,2,16.9,1
16.1,837,2,16.9,1
16.1,875,2,16.5,1
16.1,941,2,16.5,1
16.1,973,2,15.7,1
16.1,993,2,15.3,1
16.1,1006,2,14.9,1
16.1,1003,2,14.9,1
16.1,979,2,14.9,1
16.1,979,1,14.9,1
16.1,979,1,14.9,1
16.1,979,1,14.9,1
16.1,972,1,14.5,1
16.1,952,0,14.5,0
16.1,940,0,14.5,0
16.1,945,0,14.5,0
16.1,937,0,14.5,0
16.1,932,0,14.5,0
16.1,922,0,14.5,0
16.1,932,0,14.5,0
16.1,924,0,14.5,0
16.1,924,0,14.5,0
16.1,924,0,14.5,0
16.1,926,0,14.5,0
16.1,933,0,14.5,0
16.1,924,0,14.9,0
16.1,930,0,14.9,0
16.1,926,0,14.9,0
16.1,931,0,14.5,0
16.1,917,0,14.5,0
16.1,903,0,14.5,0
16.1,907,0,14.9,0
16.1,885,0,14.9,0
16.1,885,0,14.9,0
16.1,895,0,14.9,0
16.1,885,0,14.9,0
16.1,893,0,14.9,0
16.1,899,0,14.9,0
16.1,885,0,15.3,0
16.1,892,0,15.3,0
16.1,885,0,15.3,0
16.1,894,0,15.3,0
16.1,899,0,15.3,0
16.1,898,0,15.3,0
16.1,898,0,15.3,0
16.1,902,0,15.3,0
16.1,913,0,15.3,0
16.1,914,0,14.9,0
16.1,904,0,14.9,0
16.1,900,0,14.9,0
16.1,888,0,14.9,0
16.1,898,0,14.9,0
16.1,901,0,14.9,0
16.1,890,0,14.9,0
16.1,900,0,15.3,0
16.1,900,0,15.3,0
16.1,900,0,15.3,0
16.1,890,0,15.3,0
16.1,888,0,15.3,0
16.1,884,0,15.3,0
16.1,875,0,15.3,0
16.1,879,0,15.3,0
16.1,877,0,15.3,0
16.1,883,0,15.3,0
16.1,887,0,15.3,0
16.1,866,0,15.3,0
16.1,860,0,15.3,0
16.1,860,0,15.3,0
16.1,857,0,15.7,0
16.1,862,0,15.7,0
16.1,871,0,15.7,0
16.1,878,0,15.7,0
16.1,879,0,15.7,0
16.1,893,0,15.7,0
16.1,905,0,15.7,0
16.1,890,0,15.7,0
16.1,894,0,15.3,0
16.1,895,0,15.3,0
16.1,895,0,15.3,0
16.1,880,0,15.3,0
16.1,875,0,15.3,0
16.1,880,0,15.7,0
16.1,865,0,15.7,0
16.1,848,0,15.7,0
16.1,864,0,15.7,0
16.1,877,0,15.7,0
16.1,860,0,15.7,0
16.1,874,0,15.7,0
16.1,865,0,15.7,0
16.1,865,0,15.7,0
16.1,880,0,15.7,0
16.1,876,0,15.7,0
16.1,888,0,15.7,0
16.1,889,0,15.7,0
16.1,893,0,15.7,0
16.1,896,0,15.7,0
16.1,893,0,15.7,0
16.1,894,0,15.7,0
16.1,894,0,15.7,0
16.1,893,0,15.7,0
16.1,893,0,15.7,0
16.1,882,0,15.7,0
16.1,888,0,15.7,0
16.1,889,0,15.7,0
16.1,898,0,15.7,0
16.1,897,0,15.7,0
16.1,899,0,15.7,0
16.1,888,0,15.7,0
16.1,891,0,15.7,0
16.1,887,0,15.7,0
16.1,877,0,15.7,0
16.1,877,0,15.7,0
16.1,877,0,15.7,0
16.1,882,0,15.7,0
16.1,883,0,15.7,0
16.1,882,0,15.7,0
16.1,888,0,15.7,0
16.1,882,0,15.7,0
16.1,870,0,15.7,0
16.1,872,0,15.7,0
16.1,874,0,15.7,0
16.1,880,0,16.1,0
16.1,871,0,16.1,0
16.1,871,0,16.1,0
16.1,882,0,16.1,0
16.1,879,0,16.1,0
16.1,882,0,16.1,0
16.1,879,0,16.1,0
16.1,881,0,16.1,0
16.1,884,0,16.1,0
16.1,883,0,15.7,0
16.1,886,0,15.7,0
16.1,891,0,15.7,0
16.1,902,0,15.7,0
16.1,902,0,15.7,0
16.1,879,0,15.7,0
16.1,883,0,15.7,0
16.1,891,0,15.7,0
16.1,896,0,15.7,0
16.1,890,0,15.7,0
16.1,881,0,15.7,0
16.1,875,0,15.7,0
16.1,892,0,15.7,0
16.1,894,0,15.7,0
16.1,886,0,15.7,0
16.1,886,0,15.7,0
16.1,884,0,15.7,0
16.1,897,0,15.7,0
16.1,888,0,15.7,0
16.1,870,0,15.7,0
16.1,894,0,16.1,0
16.1,873,0,15.7,0
16.1,869,0,16.1,0
16.1,865,0,16.1,0
16.1,868,0,16.1,0
16.1,863,0,16.1,0
16.1,863,0,16.1,0
16.1,877,0,16.1,0
16.1,891,0,16.1,0
16.1,896,0,16.1,0
16.1,897,0,16.1,0
16.1,905,0,15.7,0
16.1,887,0,15.7,0
16.1,889,0,15.7,0
16.1,893,0,15.7,0
16.1,956,0,13.7,0
16.1,955,0,13.7,0
16.1,944,0,13.7,0
16.1,943,0,13.7,0
16.1,946,0,13.7,0
16.1,944,0,13.7,0
16.1,946,0,13.7,0
16.1,944,0,13.7,0
16.1,942,0,13.7,0
16.1,934,0,13.7,0
16.1,934,0,13.7,0
16.1,933,0,13.3,0
16.1,920,0,13.3,0
16.1,917,0,13.3,0
16.1,906,0,13.7,0
16.1,907,0,13.7,0
16.1,910,0,13.7,0
16.1,911,0,13.7,0
16.1,911,0,13.3,0
16.1,908,0,13.3,0
16.1,901,0,13.3,0
16.1,901,0,13.3,0
16.1,893,0,13.3,0
16.1,893,0,13.7,0
16.1,892,0,13.7,0
16.1,885,0,13.7,0
16.1,884,0,13.7,0
16.1,892,0,13.7,0
16.1,886,0,13.7,0
16.1,887,0,13.7,0
16.1,891,0,13.7,0
16.1,877,0,13.7,0
16.1,877,0,13.7,0
16.1,886,0,13.7,0
16.1,887,0,13.7,0
16.1,886,0,13.7,0
16.1,888,0,13.7,0
16.1,885,0,13.7,0
16.1,879,0,13.7,0
16.1,879,0,13.7,0
16.1,876,0,13.7,0
16.1,878,0,13.7,0
16.1,875,0,13.7,0
16.1,875,0,13.7,0
16.1,882,0,14.1,0
16.1,877,0,14.1,0
16.1,875,0,14.1,0
16.1,880,0,14.1,0
16.1,878,0,14.1,0
16.1,876,0,14.1,0
16.1,872,0,14.1,0
16.1,877,0,14.1,0
16.1,882,0,14.1,0
16.1,882,0,14.1,0
16.1,882,0,14.1,0
16.1,882,0,14.1,0
16.1,881,0,14.1,0
16.1,880,0,14.1,0
16.1,867,0,14.1,0
16.1,866,0,14.1,0
16.1,871,0,14.1,0
16.1,866,0,14.1,0
16.1,873,0,14.1,0
16.1,878,0,14.1,0
16.1,871,0,14.1,0
16.1,874,0,14.1,0
16.1,874,0,14.1,0
16.1,869,0,14.1,0
16.1,864,0,14.1,0
16.1,863,0,14.1,0
16.1,850,0,14.1,0
16.1,856,0,14.1,0
16.1,851,0,14.1,0
16.1,854,0,14.1,2
16.1,853,0,14.5,0
16.1,858,0,14.5,0
16.1,855,0,14.5,2
16.1,855,0,14.5,2
16.1,852,0,14.5,0
16.1,855,0,14.5,2
16.1,849,0,14.5,0
16.1,845,0,14.5,2
16.1,845,0,14.5,2
16.1,813,0,14.5,0
16.1,829,0,14.9,2
16.1,835,0,14.9,2
16.1,826,0,14.9,0
16.1,826,0,14.9,0
16.1,826,0,14.9,0
16.1,832,0,14.9,2
16.1,843,0,15.3,2
16.1,851,0,14.9,0
16.1,840,0,14.9,2
16.1,840,0,14.9,2
16.1,840,0,14.9,2
16.1,825,0,15.3,2
16.1,825,0,15.3,2
16.1,828,0,15.3,2
16.1,819,0,15.3,2
16.1,819,0,15.3,2
16.1,823,0,15.3,2
16.1,812,0,15.3,0
16.1,809,0,15.7,0
16.1,829,0,15.7,2
16.1,824,0,15.7,2
16.1,806,0,15.7,0
16.1,816,0,15.7,0
16.1,818,0,15.7,0
16.1,815,0,16.1,0
16.1,809,0,16.1,0
